source_type,platform,week_folder,week_number,user_folder,user_number,playlist_file,playlist_name,playlist_position,track_id,track_name,artist_name,popularity_metric,popularity_value,popularity_log10,percentile_within_original_distribution,ratio_to_original_median,log10_delta_from_original_median,captured_at_utc,video_or_track_type,metadata_error
recommended,spotify,Week3_04August,3,User10,10,experiment_results/Week3_04August/Spotify/User10/Week3_User10_spotify_metadata.csv,Week3_User10,16,7yXZTYqKQ1DDWmyuU4oCKa,Heaven Denies - Remaster 2019,Demons & Wizards,spotify_artist_monthly_listeners,57180,4.7572442,56.666667,1.9712143,0.29473385,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User10,10,experiment_results/Week3_04August/Spotify/User10/Week3_User10_spotify_metadata.csv,Week3_User10,17,7f1YVLsmmbmobjlt40VWrt,Midnight Blitz,TAILGUNNER,spotify_artist_monthly_listeners,28007,4.4472666,46.666667,0.96550892,-0.01524371,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User10,10,experiment_results/Week3_04August/Spotify/User10/Week3_User10_spotify_metadata.csv,Week3_User10,18,7r3aNiBbcBN0gy7zHP2QDK,Walk the Earth,Silent Force,spotify_artist_monthly_listeners,18004,4.255369,36.666667,0.62066707,-0.2071413,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User10,10,experiment_results/Week3_04August/Spotify/User10/Week3_User10_spotify_metadata.csv,Week3_User10,19,7qZe7eUXVI2wZPRuFEmDwz,Moonlight,Labyrinth,spotify_artist_monthly_listeners,17938,4.253774,36.666667,0.6183918,-0.20873628,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User10,10,experiment_results/Week3_04August/Spotify/User10/Week3_User10_spotify_metadata.csv,Week3_User10,20,4y5UphdRSj6ZHjYnElBPwR,Head Up High,Firewind,spotify_artist_monthly_listeners,107972,5.0333111,60,3.7222098,0.57080085,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User10,10,experiment_results/Week3_04August/Spotify/User10/Week3_User10_spotify_metadata.csv,Week3_User10,21,0fPfGRT0whBgEIorrrbpXG,Return Of The Warlord,Manowar,spotify_artist_monthly_listeners,1036187,6.0154381,73.333333,35.721348,1.5529278,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User10,10,experiment_results/Week3_04August/Spotify/User10/Week3_User10_spotify_metadata.csv,Week3_User10,22,5lGBBvxRtB1M74bVQKNPjC,Hammer of the North,Grand Magus,spotify_artist_monthly_listeners,36966,4.5678025,56.666667,1.2743601,0.10529216,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User10,10,experiment_results/Week3_04August/Spotify/User10/Week3_User10_spotify_metadata.csv,Week3_User10,23,6nlP2XgdlmPDqq5bu5MBQF,Bay of Pigs,Civil War,spotify_artist_monthly_listeners,64288,4.8081299,56.666667,2.2162544,0.34561961,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User10,10,experiment_results/Week3_04August/Spotify/User10/Week3_User10_spotify_metadata.csv,Week3_User10,24,6bKdh1YoDfUMe4mx8mZ3D1,Only Human,At Vance,spotify_artist_monthly_listeners,113777,5.0560545,60,3.9223304,0.59354418,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User10,10,experiment_results/Week3_04August/Spotify/User10/Week3_User10_spotify_metadata.csv,Week3_User10,25,5Lsf30tzpE7uqBb0U2b9eV,Neverending,Frozen Crown,spotify_artist_monthly_listeners,67346,4.8283118,56.666667,2.3216754,0.36580151,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User10,10,experiment_results/Week3_04August/Spotify/User10/Week3_User10_spotify_metadata.csv,Week3_User10,26,2xKM2KJWd06BMnZ21WhhpT,The First and the Last,Iron Mask,spotify_artist_monthly_listeners,14436,4.1594469,36.666667,0.4976644,-0.30306343,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User10,10,experiment_results/Week3_04August/Spotify/User10/Week3_User10_spotify_metadata.csv,Week3_User10,27,1cmtixG6uerOQyRGQBHTQl,Pure,Lost Horizon,spotify_artist_monthly_listeners,30424,4.4832163,53.333333,1.0488322,0.020706011,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User10,10,experiment_results/Week3_04August/Spotify/User10/Week3_User10_spotify_metadata.csv,Week3_User10,28,1UJBZ2eOZGYI9jHpPMxiTR,I Spit on Your Grave,Sinergy,spotify_artist_monthly_listeners,24989,4.3977489,43.333333,0.86146686,-0.064761424,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User10,10,experiment_results/Week3_04August/Spotify/User10/Week3_User10_spotify_metadata.csv,Week3_User10,29,6ilG0RQrXa8qhmic4drwG1,New Revelation,Astral Doors,spotify_artist_monthly_listeners,21671,4.335879,36.666667,0.74708265,-0.12663135,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User10,10,experiment_results/Week3_04August/Spotify/User10/Week3_User10_spotify_metadata.csv,Week3_User10,30,2EJsu3n8ue4MZNBchZdec5,The Black Mare,Dragonland,spotify_artist_monthly_listeners,59740,4.7762652,56.666667,2.0594674,0.31375492,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,1,2WRaoxkEvEbDMKhvJdjXcH,Bad for Good,Skull Fist,spotify_artist_monthly_listeners,25803,4.4116702,43.333333,0.88952857,-0.050840099,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,2,44mommx98x2Dh3Ud9fdbym,When the Lights Are Down,Kamelot,spotify_artist_monthly_listeners,388203,5.5890589,66.666667,13.382849,1.1265486,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,3,7uU84bkoSqL8zbI0dkZl9Y,Hallowed Be My Name,HammerFall,spotify_artist_monthly_listeners,860611,5.9348069,73.333333,29.668568,1.4722966,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,4,7aHlmfKaJ8R9uiweZJ5rMr,Rain of a Thousand Flames,Rhapsody,spotify_artist_monthly_listeners,378507,5.5780739,66.666667,13.048591,1.1155636,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,5,54pFmRnoVoKuHf1i36ZORF,Blood on My Hands - Remaster 2019,Demons & Wizards,spotify_artist_monthly_listeners,58934,4.7703659,56.666667,2.0316815,0.30785562,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,6,2JE2DMmxK44iBYn8rlyCRJ,Ravenous Minds,Brainstorm,spotify_artist_monthly_listeners,41181,4.6146969,56.666667,1.4196673,0.15218659,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,7,7KxYmS8tLWSZ2oeVzh2SEP,Bleed,Angel Dust,spotify_artist_monthly_listeners,13735,4.1378287,36.666667,0.47349823,-0.32468164,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,8,0fXBApFSiFvuyKkn1f7taZ,Illusion of Life,Dionysus,spotify_artist_monthly_listeners,85099,4.9299245,60,2.9336896,0.46741416,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,9,5exyby90W9fgyc9TClvUa8,The Fall,Frozen Land,spotify_artist_monthly_listeners,17164,4.2346185,36.666667,0.59170904,-0.2278918,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,10,07Vk1JPd5MgBJxdrMpnLNh,The Book of Heavy Metal (March of the Metallians),Dream Evil,spotify_artist_monthly_listeners,166464,5.2213203,60,5.7386538,0.75881003,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,11,5dwI4Uips5iK1Q7q0vAcHU,I'll Be Your Hero - Single Edit,Rhapsody Of Fire,spotify_artist_monthly_listeners,238889,5.3781962,66.666667,8.2354219,0.91568585,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,12,1kEdI9c2CkVP2KjTOU2ubq,March of Time - 2024 Remaster,Helloween,spotify_artist_monthly_listeners,1471877,6.1678715,83.333333,50.741257,1.7053612,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,13,0KlaYDo9k05VlDwPNI2zii,Faith Bloody Faith,Jorn,spotify_artist_monthly_listeners,451390,5.6545519,66.666667,15.561148,1.1920416,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,14,1IaQLINjiOCSv4INrrv0aS,Unbreakable - Remastered,Stratovarius,spotify_artist_monthly_listeners,855930,5.9324382,73.333333,29.507196,1.4699279,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,15,706V3q4TCJYn6THkwBMmDz,Ascending to Infinity,Luca Turilli's Rhapsody,spotify_artist_monthly_listeners,17847,4.2515652,36.666667,0.61525468,-0.21094508,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,16,4xr3Pxc0E2zHxUVRcLn5oI,Deliver Us From Evil,Blind Guardian,spotify_artist_monthly_listeners,620079,5.792447,70,21.376506,1.3299367,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,17,1OnHeldjfrF6Zx3FnS1zQ5,Death of the God of Light,Brothers of Metal,spotify_artist_monthly_listeners,822454,5.9151116,73.333333,28.35315,1.4526013,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,18,704ZuU3zDQLSsudsguPo6m,F.E.V.E.R,Orden Ogan,spotify_artist_monthly_listeners,247473,5.3935278,66.666667,8.5313453,0.93101752,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,19,7taZYFNVCgY2XPDe5FiTlz,Rising Fire,Firewind,spotify_artist_monthly_listeners,108586,5.0357738,60,3.7433767,0.57326353,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,20,62TCEZic6RfrMkC2jkJQ2S,Tempest Of Blades,Battle Beast,spotify_artist_monthly_listeners,585640,5.7676307,70,20.189261,1.3051204,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,21,1Hz8yXqyU5SgJf0K3jDl0j,Unstoppable,Aephanemer,spotify_artist_monthly_listeners,31548,4.4989718,56.666667,1.0875808,0.036461531,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,22,0B9rIMgBSvpN5kglmGNnbS,Time to Rise,NorthTale,spotify_artist_monthly_listeners,21560,4.3336488,36.666667,0.74325605,-0.12886154,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,23,275EXSVi2oyj4S5SPMo9qx,Hordes of Khan,Sabaton,spotify_artist_monthly_listeners,3066295,6.4866139,90,105.70697,2.0241036,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,24,3Xih3w0hDfQw3TJKaxYphc,Night of the Defilers,Ambush,spotify_artist_monthly_listeners,26665,4.4259416,43.333333,0.91924502,-0.036568713,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,25,6yXvRpQDpmEuUIS9CsSjrk,Wolf & Raven,Sonata Arctica,spotify_artist_monthly_listeners,463599,5.6661425,66.666667,15.982039,1.2036322,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,26,5HqK2bUy7GEMMvPYv2f6Bh,Kingmaker,Pretty Maids,spotify_artist_monthly_listeners,122695,5.0888269,60,4.2297682,0.62631656,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,27,4VtZFQxmbK85potLyPmJa1,Abduction,Bruce Dickinson,spotify_artist_monthly_listeners,466805,5.6691355,70,16.092562,1.2066252,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,28,73k60UciuH1K0HusB2ixSQ,The Wingman,Excalion,spotify_artist_monthly_listeners,16063,4.2058267,36.666667,0.55375334,-0.25668364,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,29,1JnaBnib3kfHnG7T8jovNP,The Burning of Rome (Cry for Pompeii),Virgin Steele,spotify_artist_monthly_listeners,20184,4.3050072,36.666667,0.69582005,-0.15750306,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User1,1,experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,Week4_User1,30,2xKM2KJWd06BMnZ21WhhpT,The First and the Last,Iron Mask,spotify_artist_monthly_listeners,14741,4.1685269,36.666667,0.50817892,-0.29398335,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,1,7mBlBHsCrl4sVGDhSUrZRC,Hour to Live,Skull Fist,spotify_artist_monthly_listeners,25803,4.4116702,43.333333,0.88952857,-0.050840099,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,2,44mommx98x2Dh3Ud9fdbym,When the Lights Are Down,Kamelot,spotify_artist_monthly_listeners,388203,5.5890589,66.666667,13.382849,1.1265486,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,3,7uU84bkoSqL8zbI0dkZl9Y,Hallowed Be My Name,HammerFall,spotify_artist_monthly_listeners,860611,5.9348069,73.333333,29.668568,1.4722966,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,4,5yKGD43Lxo76R7hPUEKmvr,Knightrider of Doom,Rhapsody,spotify_artist_monthly_listeners,378507,5.5780739,66.666667,13.048591,1.1155636,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,5,2JE2DMmxK44iBYn8rlyCRJ,Ravenous Minds,Brainstorm,spotify_artist_monthly_listeners,41181,4.6146969,56.666667,1.4196673,0.15218659,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,6,54pFmRnoVoKuHf1i36ZORF,Blood on My Hands - Remaster 2019,Demons & Wizards,spotify_artist_monthly_listeners,58934,4.7703659,56.666667,2.0316815,0.30785562,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,7,7KxYmS8tLWSZ2oeVzh2SEP,Bleed,Angel Dust,spotify_artist_monthly_listeners,13735,4.1378287,36.666667,0.47349823,-0.32468164,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,8,0fXBApFSiFvuyKkn1f7taZ,Illusion of Life,Dionysus,spotify_artist_monthly_listeners,85099,4.9299245,60,2.9336896,0.46741416,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,9,1IaQLINjiOCSv4INrrv0aS,Unbreakable - Remastered,Stratovarius,spotify_artist_monthly_listeners,855930,5.9324382,73.333333,29.507196,1.4699279,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,10,706V3q4TCJYn6THkwBMmDz,Ascending to Infinity,Luca Turilli's Rhapsody,spotify_artist_monthly_listeners,17847,4.2515652,36.666667,0.61525468,-0.21094508,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,11,5exyby90W9fgyc9TClvUa8,The Fall,Frozen Land,spotify_artist_monthly_listeners,17164,4.2346185,36.666667,0.59170904,-0.2278918,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,12,1rfztlEkSrTzBbHz7xRC29,Back for More,Pyramaze,spotify_artist_monthly_listeners,28424,4.4536852,46.666667,0.97988451,-0.0088251064,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,13,5dwI4Uips5iK1Q7q0vAcHU,I'll Be Your Hero - Single Edit,Rhapsody Of Fire,spotify_artist_monthly_listeners,238889,5.3781962,66.666667,8.2354219,0.91568585,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,14,0B9rIMgBSvpN5kglmGNnbS,Time to Rise,NorthTale,spotify_artist_monthly_listeners,21560,4.3336488,36.666667,0.74325605,-0.12886154,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,15,63fBEvbvxbSwVOOPS9Ik4l,Starlight,Avantasia,spotify_artist_monthly_listeners,581181,5.7643114,70,20.035543,1.3018011,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,16,704ZuU3zDQLSsudsguPo6m,F.E.V.E.R,Orden Ogan,spotify_artist_monthly_listeners,247473,5.3935278,66.666667,8.5313453,0.93101752,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,17,4xr3Pxc0E2zHxUVRcLn5oI,Deliver Us From Evil,Blind Guardian,spotify_artist_monthly_listeners,620079,5.792447,70,21.376506,1.3299367,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,18,1ppcxWKxhdjKWg1LqCO7Q7,This Is My Hell,Ashes Of Ares,spotify_artist_monthly_listeners,11905,4.0757294,33.333333,0.4104111,-0.3867809,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,19,7taZYFNVCgY2XPDe5FiTlz,Rising Fire,Firewind,spotify_artist_monthly_listeners,108586,5.0357738,60,3.7433767,0.57326353,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,20,6yXvRpQDpmEuUIS9CsSjrk,Wolf & Raven,Sonata Arctica,spotify_artist_monthly_listeners,463599,5.6661425,66.666667,15.982039,1.2036322,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,21,3Xih3w0hDfQw3TJKaxYphc,Night of the Defilers,Ambush,spotify_artist_monthly_listeners,26665,4.4259416,43.333333,0.91924502,-0.036568713,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,22,1mgbrEMLKoluaruVHx0RXw,Maid of Orleans,Dark Moor,spotify_artist_monthly_listeners,73069,4.8637332,60,2.5189692,0.40122286,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,23,6Dh4wplHHsBbxm5R8QADMS,Tyr,Brothers of Metal,spotify_artist_monthly_listeners,822454,5.9151116,73.333333,28.35315,1.4526013,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,24,1UJBZ2eOZGYI9jHpPMxiTR,I Spit on Your Grave,Sinergy,spotify_artist_monthly_listeners,25723,4.4103216,43.333333,0.88677066,-0.052188683,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,25,6Up1Yni5g7bRQeFqiuMALg,Heaven Can Wait - Remastered,Gamma Ray,spotify_artist_monthly_listeners,176893,5.2477106,60,6.0981815,0.78520035,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,26,2PZu3GJ0UnQ8GsOChCao4J,Walking on Water,Jorn,spotify_artist_monthly_listeners,451390,5.6545519,66.666667,15.561148,1.1920416,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,27,1YCmTHQ61kPsrmAFmFZK0X,Drag Me to Hell,Alterium,spotify_artist_monthly_listeners,25174,4.4009522,43.333333,0.86784452,-0.061558073,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,28,7rb8JRuyMqJSBOSoaFMtCY,Deceiver of the Gods,Amon Amarth,spotify_artist_monthly_listeners,1206541,6.0815421,76.666667,41.594105,1.6190318,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,29,4VtZFQxmbK85potLyPmJa1,Abduction,Bruce Dickinson,spotify_artist_monthly_listeners,466805,5.6691355,70,16.092562,1.2066252,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User2,2,experiment_results/Week4_11August/Spotify/User2/Week4_User2_spotify_metadata.csv,Week4_User2,30,5HqK2bUy7GEMMvPYv2f6Bh,Kingmaker,Pretty Maids,spotify_artist_monthly_listeners,122695,5.0888269,60,4.2297682,0.62631656,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User3,3,experiment_results/Week4_11August/Spotify/User3/Week4_User3_spotify_metadata.csv,Week4_User3,1,2WRaoxkEvEbDMKhvJdjXcH,Bad for Good,Skull Fist,spotify_artist_monthly_listeners,25803,4.4116702,43.333333,0.88952857,-0.050840099,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User3,3,experiment_results/Week4_11August/Spotify/User3/Week4_User3_spotify_metadata.csv,Week4_User3,2,44mommx98x2Dh3Ud9fdbym,When the Lights Are Down,Kamelot,spotify_artist_monthly_listeners,388203,5.5890589,66.666667,13.382849,1.1265486,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User3,3,experiment_results/Week4_11August/Spotify/User3/Week4_User3_spotify_metadata.csv,Week4_User3,3,7uU84bkoSqL8zbI0dkZl9Y,Hallowed Be My Name,HammerFall,spotify_artist_monthly_listeners,860611,5.9348069,73.333333,29.668568,1.4722966,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User3,3,experiment_results/Week4_11August/Spotify/User3/Week4_User3_spotify_metadata.csv,Week4_User3,4,4nrVRhp2fGwY7MwINf9QLY,Chasing the Dragon,Dream Evil,spotify_artist_monthly_listeners,166464,5.2213203,60,5.7386538,0.75881003,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User3,3,experiment_results/Week4_11August/Spotify/User3/Week4_User3_spotify_metadata.csv,Week4_User3,5,5yKGD43Lxo76R7hPUEKmvr,Knightrider of Doom,Rhapsody,spotify_artist_monthly_listeners,378507,5.5780739,66.666667,13.048591,1.1155636,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User3,3,experiment_results/Week4_11August/Spotify/User3/Week4_User3_spotify_metadata.csv,Week4_User3,6,54pFmRnoVoKuHf1i36ZORF,Blood on My Hands - Remaster 2019,Demons & Wizards,spotify_artist_monthly_listeners,58934,4.7703659,56.666667,2.0316815,0.30785562,2026-08-14T09:30:54+00:00,track,
recommended,spotify,Week4_11August,4,User3,3,experiment_results/Week4_11August/Spotify/User3/Week4_User3_spotify_metadata.csv,Week4_User3,7,2JE2DMmxK44iBYn8rlyCRJ,Ravenous Minds,Brainstorm,spotify_artist_monthly_listeners,41181,4.6146969,56.666667,1.4196673,0.15218659,2026-08-14T09:30:54+00:00,track,
