row_type,platform,week_number,week_label,week_folder,user_number,user_label,captured_at_utc,capture_date,playlist_name,playlist_id,playlist_url,playlist_position,video_id,track_id,track_name,artist_name,artist_ids,artist_names,album_name,duration_seconds,duration_display,popularity_metric,popularity_metric_scope,youtube_url,youtube_music_url,view_count,view_count_source,view_rank_within_playlist_desc,view_percentile_within_playlist,youtube_artist_subscribers_approx,youtube_artist_subscribers_display,youtube_artist_channel_views,video_type,is_explicit_track,popularity_video_version_note,source_original_pool_percentile,source_original_pool_tier,exact_final_playlist_track_repeat,source_file,source_file_row,popularity_value,popularity_display,popularity_log10,popularity_available,final_playlist_percentile_30,final_playlist_tier_30,above_final_playlist_median,above_final_playlist_top_third_cutoff,above_final_playlist_max,original_candidate_pool_percentile_83,original_candidate_pool_rank_tier_83,popularity_log10_plus1,original_candidate_pool_reference_size,popularity_measurement_at_utc,metadata_repaired_at_utc
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,14,OTuspkjgkb4,OTuspkjgkb4,"""Fallen Witches"" a song from our newly released album INFECTED BY MYTH.",Overthrust Metal,UC1DJ6RrMFUWSnuYS4Q_lTOg,Overthrust Metal,,168.0,2:48,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=OTuspkjgkb4,https://music.youtube.com/watch?v=OTuspkjgkb4,7550.0,ytmusicapi player response videoDetails.viewCount,30.0,1.666667,,,,MUSIC_VIDEO_TYPE_UGC,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_UGC; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,15,7550.0,"7,550 views",3.877947,True,33.3333,Low,False,False,False,25.903614,Buffer,3.878004,83,,
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,15,bn-HCyk--5o,bn-HCyk--5o,Against the Wind,Stratovarius,UCrmWShE1Kjc31dCC5g2Ti2w,Stratovarius,Fourth Dimension,229.0,3:49,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=bn-HCyk--5o,https://music.youtube.com/watch?v=bn-HCyk--5o,74500.0,ytmusicapi player response videoDetails.viewCount,25.0,18.333333,178000.0,178K,53410876.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,16,74500.0,"74,500 views",4.872156,True,53.3333,Middle,True,False,False,53.614458,Middle,4.872162,83,,
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,16,7iDQEgLCNk0,7iDQEgLCNk0,Break the Chains,Dream Evil,UCaFJfPSGHItiAjCtEdXzJZA,Dream Evil,Evilized,213.0,3:33,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=7iDQEgLCNk0,https://music.youtube.com/watch?v=7iDQEgLCNk0,130040.0,ytmusicapi player response videoDetails.viewCount,23.0,25.0,22500.0,22.5K,20209372.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,17,130040.0,"130,040 views",5.114077,True,56.6667,Middle,True,False,False,58.433735,Middle,5.11408,83,,
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,17,D5gJX-P90So,D5gJX-P90So,Until Kingdom Come,Noise Records,UC5dhtKQ8c2-2R5FCTSxpELg,Noise Records,,251.0,4:11,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=D5gJX-P90So,https://music.youtube.com/watch?v=D5gJX-P90So,59747.0,ytmusicapi player response videoDetails.viewCount,26.0,15.0,,,,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,18,59747.0,"59,747 views",4.776316,True,46.6667,Middle,False,False,False,51.204819,Middle,4.776323,83,,
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,18,61vcxunNU1U,61vcxunNU1U,Memories Of Time,Dreamtale,UCINpaM7CJldbiFRozJCofbw,Dreamtale,Beyond Reality,285.0,4:45,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=61vcxunNU1U,https://music.youtube.com/watch?v=61vcxunNU1U,79949.0,ytmusicapi player response videoDetails.viewCount,24.0,21.666667,6480.0,6.48K,,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,19,79949.0,"79,949 views",4.902813,True,53.3333,Middle,True,False,False,54.819277,Middle,4.902818,83,,
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,19,4tJAdUahyTA,4tJAdUahyTA,Return to Lemuria,Napalm Records,UCG7AaCh_CiG6pq_rRDNw72A,Napalm Records,,256.0,4:16,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=4tJAdUahyTA,https://music.youtube.com/watch?v=4tJAdUahyTA,2247663.0,ytmusicapi player response videoDetails.viewCount,8.0,75.0,,,,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,20,2247663.0,"2,247,663 views",6.351731,True,76.6667,High,True,True,False,81.325301,High,6.351731,83,,
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,20,dRD8JHLoRyQ,dRD8JHLoRyQ,Still Alive,Nocturnal Rites,UC9mSKsy3mVrGpDseXGKVtew,Nocturnal Rites,Grand Illusion,243.0,4:03,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=dRD8JHLoRyQ,https://music.youtube.com/watch?v=dRD8JHLoRyQ,167386.0,ytmusicapi player response videoDetails.viewCount,22.0,28.333333,4200.0,4.2K,2488180.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,21,167386.0,"167,386 views",5.223719,True,60.0,Middle,True,False,False,59.638554,Middle,5.223722,83,,
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,21,CAuyaK5I0kU,CAuyaK5I0kU,Awala,ARKA'N,UCUcAkJyfL22XdRJjVPwhcqg,ARKA'N,,214.0,3:34,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=CAuyaK5I0kU,https://music.youtube.com/watch?v=CAuyaK5I0kU,53977.0,ytmusicapi player response videoDetails.viewCount,27.0,11.666667,2190.0,2.19K,296796.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,22,53977.0,"53,977 views",4.732209,True,46.6667,Middle,False,False,False,51.204819,Middle,4.732217,83,,
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,22,Q29lbzOIRF0,Q29lbzOIRF0,Howling at the Moon,Vhäldemar,UCyl8HCY28xt55mtO3Fuvtow,Vhäldemar,Old King's Visions,281.0,4:41,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=Q29lbzOIRF0,https://music.youtube.com/watch?v=Q29lbzOIRF0,169957.0,ytmusicapi player response videoDetails.viewCount,21.0,31.666667,1910.0,1.91K,,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,23,169957.0,"169,957 views",5.230339,True,60.0,Middle,True,False,False,59.638554,Middle,5.230342,83,,
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,23,m0zkP_YMw2Y,m0zkP_YMw2Y,Under the Moon,Edguy,UCAMgiVHUhXSfF2saNgAEH7A,Edguy,Hellfire Club,306.0,5:06,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=m0zkP_YMw2Y,https://music.youtube.com/watch?v=m0zkP_YMw2Y,397589.0,ytmusicapi player response videoDetails.viewCount,17.0,45.0,52000.0,52K,,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,24,397589.0,"397,589 views",5.599434,True,66.6667,Middle,True,False,False,66.86747,Buffer,5.599435,83,,
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,24,851v-eUo0NU,851v-eUo0NU,Upside Down,Ad Infinitum,UCSdu5ODAQF8g0yxYrYT9SAg,Ad Infinitum,Chapter III - Downfall,196.0,3:16,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=851v-eUo0NU,https://music.youtube.com/watch?v=851v-eUo0NU,475500.0,ytmusicapi player response videoDetails.viewCount,16.0,48.333333,47900.0,47.9K,15308808.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,25,475500.0,"475,500 views",5.677151,True,66.6667,Middle,True,False,False,69.277108,Buffer,5.677151,83,,
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,25,7qnTrL7FSeU,7qnTrL7FSeU,EPICA - Darkness Dies In Light (OFFICIAL LYRIC VIDEO),Epica,UCsXkTJM-ydmIkR5CuEWEloA,Epica,,480.0,8:00,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=7qnTrL7FSeU,https://music.youtube.com/watch?v=7qnTrL7FSeU,274618.0,ytmusicapi player response videoDetails.viewCount,19.0,38.333333,518000.0,518K,260060721.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,26,274618.0,"274,618 views",5.438729,True,66.6667,Middle,True,False,False,64.457831,Buffer,5.438731,83,,
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,26,xzQFfSN7N5o,xzQFfSN7N5o,Sixcalibur,ANGUS McSIX,UCMooeoff7wXSATd31UgzBuw,ANGUS McSIX,,267.0,4:27,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=xzQFfSN7N5o,https://music.youtube.com/watch?v=xzQFfSN7N5o,951304.0,ytmusicapi player response videoDetails.viewCount,10.0,68.333333,8860.0,8.86K,6734150.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,27,951304.0,"951,304 views",5.978319,True,66.6667,High,True,True,False,72.891566,Buffer,5.97832,83,,
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,27,ex5jNm3LL04,ex5jNm3LL04,Take to the Sky,Van Canto,UCCpoCaUHMsr9vEQPy6vzQgw,Van Canto,Hero,255.0,4:15,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=ex5jNm3LL04,https://music.youtube.com/watch?v=ex5jNm3LL04,382201.0,ytmusicapi player response videoDetails.viewCount,18.0,41.666667,93800.0,93.8K,45504289.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,28,382201.0,"382,201 views",5.582292,True,66.6667,Middle,True,False,False,66.86747,Buffer,5.582293,83,,
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,28,VjX2qm9vXSI,VjX2qm9vXSI,Adrenaline Addict,Audio Wild,UCKEq4Ebd68dJieeoXP-zfZg,Audio Wild,,171.0,2:51,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=VjX2qm9vXSI,https://music.youtube.com/watch?v=VjX2qm9vXSI,47817.0,ytmusicapi player response videoDetails.viewCount,28.0,8.333333,291.0,291,,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,29,47817.0,"47,817 views",4.679582,True,43.3333,Middle,False,False,False,48.795181,Middle,4.679591,83,,
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,29,UtwTsPc6Puk,UtwTsPc6Puk,Rising High,Beyond The Black,UCab1v_wq5f-zZXzLMm-OXWg,Beyond The Black,,199.0,3:19,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=UtwTsPc6Puk,https://music.youtube.com/watch?v=UtwTsPc6Puk,940247.0,ytmusicapi player response videoDetails.viewCount,11.0,65.0,117000.0,117K,51515473.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,30,940247.0,"940,247 views",5.973242,True,66.6667,High,True,True,False,72.891566,Buffer,5.973242,83,,
recommended,Youtube,4,Week4,Week4_11August,8.0,User8,2026-08-12T17:34:51+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,30,mXo6nxt_8KM,mXo6nxt_8KM,Hellraiser,Ozzy Osbourne,UC3oY0sESMqxZaAy8nRcVxQQ,Ozzy Osbourne,No More Tears (Expanded Edition),293.0,4:53,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=mXo6nxt_8KM,https://music.youtube.com/watch?v=mXo6nxt_8KM,23594790.0,ytmusicapi player response videoDetails.viewCount,1.0,98.333333,3630000.0,3.63M,2584609973.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User8/Week4_User8_11.08.csv,31,23594790.0,"23,594,790 views",7.372816,True,100.0,High,True,True,True,98.192771,High,7.372816,83,,
recommended,Youtube,4,Week4,Week4_11August,9.0,User9,2026-08-12T17:36:23+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,1,iywaBOMvYLI,iywaBOMvYLI,Toxicity,System Of A Down,UCDJftX2zx_UT_QSnBGIF96w,System Of A Down,,225.0,3:45,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=iywaBOMvYLI,https://music.youtube.com/watch?v=iywaBOMvYLI,1207048203.0,ytmusicapi player response videoDetails.viewCount,1.0,98.333333,8270000.0,8.27M,7596530170.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User9/Week4_User9_11.08.csv,2,1207048203.0,"1,207,048,203 views",9.081725,True,100.0,High,True,True,True,100.0,High,9.081725,83,,
recommended,Youtube,4,Week4,Week4_11August,9.0,User9,2026-08-12T17:36:23+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,2,7RW8n4iXZbA,7RW8n4iXZbA,Bir Derdim Var,Mor ve Ötesi,UCNgorPVroeaCRpC8INDNcdg,Mor ve Ötesi,,202.0,3:22,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=7RW8n4iXZbA,https://music.youtube.com/watch?v=7RW8n4iXZbA,165770843.0,ytmusicapi player response videoDetails.viewCount,3.0,91.666667,315000.0,315K,681313737.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User9/Week4_User9_11.08.csv,3,165770843.0,"165,770,843 views",8.219508,True,100.0,High,True,True,True,99.39759,High,8.219508,83,,
recommended,Youtube,4,Week4,Week4_11August,9.0,User9,2026-08-12T17:36:23+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,3,NtBwVWWa3Ss,NtBwVWWa3Ss,Kryptonite,3 Doors Down,UC9eiPNoDEg2Ji4ESvq3IPXA,3 Doors Down,The Greatest Hits,243.0,4:03,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=NtBwVWWa3Ss,https://music.youtube.com/watch?v=NtBwVWWa3Ss,21933237.0,ytmusicapi player response videoDetails.viewCount,9.0,71.666667,2480000.0,2.48M,3097439184.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User9/Week4_User9_11.08.csv,4,21933237.0,"21,933,237 views",7.341103,True,100.0,High,True,True,True,96.987952,High,7.341103,83,,
recommended,Youtube,4,Week4,Week4_11August,9.0,User9,2026-08-12T17:36:23+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,4,kTGVE8S2nT4,kTGVE8S2nT4,Hail to the Hordes,Nuclear Blast Records,UCoxg3Kml41wE3IPq-PC-LQw,Nuclear Blast Records,,262.0,4:22,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=kTGVE8S2nT4,https://music.youtube.com/watch?v=kTGVE8S2nT4,14005980.0,ytmusicapi player response videoDetails.viewCount,12.0,61.666667,,,,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User9/Week4_User9_11.08.csv,5,14005980.0,"14,005,980 views",7.146314,True,93.3333,High,True,True,False,93.373494,High,7.146314,83,,
recommended,Youtube,4,Week4,Week4_11August,9.0,User9,2026-08-12T17:36:23+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,5,0LfT5qJH2zc,0LfT5qJH2zc,Ievan Polkka,Korpiklaani,UC_MdHsWfs_34TX-nKRWfDrA,Korpiklaani,Manala,189.0,3:09,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=0LfT5qJH2zc,https://music.youtube.com/watch?v=0LfT5qJH2zc,19768063.0,ytmusicapi player response videoDetails.viewCount,11.0,65.0,173000.0,173K,64309677.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User9/Week4_User9_11.08.csv,6,19768063.0,"19,768,063 views",7.295964,True,100.0,High,True,True,True,96.987952,High,7.295964,83,,
recommended,Youtube,4,Week4,Week4_11August,9.0,User9,2026-08-12T17:36:23+00:00,2026-08-12,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,6,vMU804-bjQA,vMU804-bjQA,No Surrender (Official Video),Judas Priest,UCy6-RHgm74I8CCCvMu4NPJQ,Judas Priest,,175.0,2:55,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=vMU804-bjQA,https://music.youtube.com/watch?v=vMU804-bjQA,22145105.0,ytmusicapi player response videoDetails.viewCount,8.0,75.0,1310000.0,1.31M,1318029768.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Youtube/User9/Week4_User9_11.08.csv,7,22145105.0,"22,145,105 views",7.345278,True,100.0,High,True,True,True,96.987952,High,7.345278,83,,
