row_type,platform,week_number,week_label,week_folder,user_number,user_label,captured_at_utc,capture_date,playlist_name,playlist_id,playlist_url,playlist_position,track_id,track_name,artist_name,artist_ids,artist_names,album_name,duration_seconds,duration_display,popularity_metric,popularity_metric_scope,spotify_track_api_popularity,spotify_artist_api_popularity,spotify_artist_followers_total,spotify_artist_monthly_listeners,spotify_artist_monthly_listeners_display,spotify_url,artist_url,album_url,isrc,explicit,source_original_pool_percentile,source_original_pool_tier,exact_final_playlist_track_repeat,source_file,source_file_row,popularity_value,popularity_display,popularity_log10,popularity_available,final_playlist_percentile_30,final_playlist_tier_30,above_final_playlist_median,above_final_playlist_top_third_cutoff,above_final_playlist_max,original_candidate_pool_percentile_83,original_candidate_pool_rank_tier_83,popularity_log10_plus1,original_candidate_pool_reference_size
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,13,1OAR2LzswDOmyo3x1duip8,Wings of Despair,Kamelot,7gTbq5nTZGQIUgjEGXQpOS,Kamelot,Karma,271.0,,spotify_artist_monthly_listeners,artist,,,,372111,"372,111",https://open.spotify.com/track/1OAR2LzswDOmyo3x1duip8,https://open.spotify.com/artist/7gTbq5nTZGQIUgjEGXQpOS,https://open.spotify.com/album/7pmaYcI9BoO4vrtByPMs2u,DEA240190003,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,14,372111,"372,111 monthly listeners",5.570673,True,66.6667,High,True,True,False,74.096386,Buffer,5.570674,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,14,1JDPQZ1BISDLEEJQ8s8NDO,Seven Seals,Primal Fear,1yfiDL3YUEJlQCgb5Pun6g,Primal Fear,Seven Seals,235.0,,spotify_artist_monthly_listeners,artist,,,,103568,"103,568",https://open.spotify.com/track/1JDPQZ1BISDLEEJQ8s8NDO,https://open.spotify.com/artist/1yfiDL3YUEJlQCgb5Pun6g,https://open.spotify.com/album/3Fwm9K4PLjAqHR7W0EuHLE,DED830585203,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,15,103568,"103,568 monthly listeners",5.015226,True,60.0,Middle,True,False,False,57.228916,Middle,5.01523,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,15,7rb8JRuyMqJSBOSoaFMtCY,Deceiver of the Gods,Amon Amarth,3pulcT2wt7FEG10lQlqDJL,Amon Amarth,Deceiver of the Gods,259.0,,spotify_artist_monthly_listeners,artist,,,,1196676,"1,196,676",https://open.spotify.com/track/7rb8JRuyMqJSBOSoaFMtCY,https://open.spotify.com/artist/3pulcT2wt7FEG10lQlqDJL,https://open.spotify.com/album/3cQfALGRSzDeohPsXkF6X3,USMBR1309635,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,16,1196676,"1,196,676 monthly listeners",6.077977,True,73.3333,High,True,True,False,86.144578,High,6.077977,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,16,1uJ7PjwJpqamnP8MUFmGUo,The Tower,Avantasia,1Ih0fEQQsy9EeAJbYEeQRa,Avantasia,"The Metal Opera, Pt. I",583.0,,spotify_artist_monthly_listeners,artist,,,,566810,"566,810",https://open.spotify.com/track/1uJ7PjwJpqamnP8MUFmGUo,https://open.spotify.com/artist/1Ih0fEQQsy9EeAJbYEeQRa,https://open.spotify.com/album/2HA77HLuzBmzeJp0Hc4YFO,DEZ900500551,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,17,566810,"566,810 monthly listeners",5.753438,True,70.0,High,True,True,False,76.506024,High,5.753438,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,17,2myGjFr7B6ClbuIKrvKZG4,Stratofortress,Stratovarius,1O8CSXsPwEqxcoBE360PPO,Stratovarius,"Elements, Pt. 1&2 (Complete Edition)",206.0,,spotify_artist_monthly_listeners,artist,,,,846284,"846,284",https://open.spotify.com/track/2myGjFr7B6ClbuIKrvKZG4,https://open.spotify.com/artist/1O8CSXsPwEqxcoBE360PPO,https://open.spotify.com/album/1uHpdAzzpIgZTJTheEEla0,DEH841400426,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,18,846284,"846,284 monthly listeners",5.927516,True,73.3333,High,True,True,False,81.325301,High,5.927517,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,18,3hhg62H09CVqMWHTzKVBxW,Renegade,HammerFall,2o18h28enlHxj887tATc58,HammerFall,Renegade,262.0,,spotify_artist_monthly_listeners,artist,,,,850707,"850,707",https://open.spotify.com/track/3hhg62H09CVqMWHTzKVBxW,https://open.spotify.com/artist/2o18h28enlHxj887tATc58,https://open.spotify.com/album/5jfTMdqv6SHeJxnJ2C8arV,DED830054603,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,19,850707,"850,707 monthly listeners",5.92978,True,73.3333,High,True,True,False,82.53012,High,5.929781,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,19,2gHc8dPDwhC3XPYVkLaRrW,Kings,Frozen Crown,6hbGneO1qRnmz6xflK4n8E,Frozen Crown,The Fallen King,247.0,,spotify_artist_monthly_listeners,artist,,,,67346,"67,346",https://open.spotify.com/track/2gHc8dPDwhC3XPYVkLaRrW,https://open.spotify.com/artist/6hbGneO1qRnmz6xflK4n8E,https://open.spotify.com/album/5whKhAL4TCZuSAoH6fQaWq,ITD291801644,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,20,67346,"67,346 monthly listeners",4.828312,True,56.6667,Middle,True,False,False,53.614458,Middle,4.828318,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,20,0Ot7wMcgFkhuz1dd0d2PMy,City of Heroes,Michael Kiske & Amanda Somerville,0YGfQfOPRI89rtSReS9J4H,Michael Kiske & Amanda Somerville,City of Heroes,242.0,,spotify_artist_monthly_listeners,artist,,,,25289,"25,289",https://open.spotify.com/track/0Ot7wMcgFkhuz1dd0d2PMy,https://open.spotify.com/artist/0YGfQfOPRI89rtSReS9J4H,https://open.spotify.com/album/3RULCRQaoetLS4ZkN07Bk8,ITG271500092,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,21,25289,"25,289 monthly listeners",4.402932,True,40.0,Middle,False,False,False,47.590361,Middle,4.402949,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,21,3tuCmmn6JmRXPln2Zt7KyI,Brothers Of Metal (Part 1),Manowar,4CzUzn54Cp9TQr6a7JIlMZ,Manowar,Louder Than Hell,235.0,,spotify_artist_monthly_listeners,artist,,,,1036187,"1,036,187",https://open.spotify.com/track/3tuCmmn6JmRXPln2Zt7KyI,https://open.spotify.com/artist/4CzUzn54Cp9TQr6a7JIlMZ,https://open.spotify.com/album/4IoELctFmN7HWHSnb1hgFQ,USGF19692502,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,22,1036187,"1,036,187 monthly listeners",6.015438,True,73.3333,High,True,True,False,84.939759,High,6.015439,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,22,6hlUmAQ9aaeGs9e987h6RK,Dystopia,Iced Earth,3KEixcRfBS5K3E91Vn1Kdy,Iced Earth,Dystopia,349.0,,spotify_artist_monthly_listeners,artist,,,,220275,"220,275",https://open.spotify.com/track/6hlUmAQ9aaeGs9e987h6RK,https://open.spotify.com/artist/3KEixcRfBS5K3E91Vn1Kdy,https://open.spotify.com/album/6la9AnaFIgSo4faEDcnHQx,US4E41172701,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,23,220275,"220,275 monthly listeners",5.342965,True,66.6667,Middle,True,False,False,64.457831,Buffer,5.342967,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,23,1rNPRQnSEA4v4re58XO5Fx,Killed By Death,Beast In Black,0rEuaTPLMhlViNCJrg3NEH,Beast In Black,From Hell With Love,232.0,,spotify_artist_monthly_listeners,artist,,,,1265722,"1,265,722",https://open.spotify.com/track/1rNPRQnSEA4v4re58XO5Fx,https://open.spotify.com/artist/0rEuaTPLMhlViNCJrg3NEH,https://open.spotify.com/album/3aT1PLgA6MomsX7MMlNRHr,DED831801700,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,24,1265722,"1,265,722 monthly listeners",6.102338,True,76.6667,High,True,True,False,87.349398,High,6.102339,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,24,3cBMgg4VYGlixkPcHhIisM,Crimson King - Remaster 2019,Demons & Wizards,4O6RDLeFX5xuQ7IePFzVcl,Demons & Wizards,Touched By The Crimson King (Remasters 2019),346.0,,spotify_artist_monthly_listeners,artist,,,,57180,"57,180",https://open.spotify.com/track/3cBMgg4VYGlixkPcHhIisM,https://open.spotify.com/artist/4O6RDLeFX5xuQ7IePFzVcl,https://open.spotify.com/album/7J03BO9WA7tIPAnFJg30pr,GBDHC1908101,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,25,57180,"57,180 monthly listeners",4.757244,True,56.6667,Middle,True,False,False,53.614458,Middle,4.757252,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,25,3ejKUVC97Gg15zxQ2bWbqg,Fullmoon,Heavenly,7j3etSXgd9ZLYIUW7KWnpd,Heavenly,Carpe Diem,297.0,,spotify_artist_monthly_listeners,artist,,,,68155,"68,155",https://open.spotify.com/track/3ejKUVC97Gg15zxQ2bWbqg,https://open.spotify.com/artist/7j3etSXgd9ZLYIUW7KWnpd,https://open.spotify.com/album/0pSzBJY7Ou2BkA16eYsKg0,DEU600902763,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,26,68155,"68,155 monthly listeners",4.833498,True,60.0,Middle,True,False,False,54.819277,Middle,4.833504,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,26,3AdlMcK1KoF7to9n9kYyvg,Running Through the Fire,Silent Force,4q3AhU7fP8KdrW5CEBrlZ5,Silent Force,Walk the Earth,258.0,,spotify_artist_monthly_listeners,artist,,,,18004,"18,004",https://open.spotify.com/track/3AdlMcK1KoF7to9n9kYyvg,https://open.spotify.com/artist/4q3AhU7fP8KdrW5CEBrlZ5,https://open.spotify.com/album/1WNGqwmzYOSkk04eshChkP,DEZ900700051,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,27,18004,"18,004 monthly listeners",4.255369,True,36.6667,Middle,False,False,False,43.975904,Middle,4.255393,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,27,57TphFjZcTHHFAY6zrrcj0,Twilight Tavern,Ensiferum,0krXCIkthz13P8o0v2tksH,Ensiferum,From Afar,339.0,,spotify_artist_monthly_listeners,artist,,,,189935,"189,935",https://open.spotify.com/track/57TphFjZcTHHFAY6zrrcj0,https://open.spotify.com/artist/0krXCIkthz13P8o0v2tksH,https://open.spotify.com/album/6LiqX5ZjMgJLcEtVVjvQHg,FIUM70900684,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,28,189935,"189,935 monthly listeners",5.278605,True,63.3333,Middle,True,False,False,60.843373,Middle,5.278607,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,28,1KdCLvFxqkeSw6hSHjpEev,Mare of My Night,Týr,6TmGNPW2oDM5uaXBILozGa,Týr,Valkyrja,235.0,,spotify_artist_monthly_listeners,artist,,,,133802,"133,802",https://open.spotify.com/track/1KdCLvFxqkeSw6hSHjpEev,https://open.spotify.com/artist/6TmGNPW2oDM5uaXBILozGa,https://open.spotify.com/album/651Ol2qId4W1G0BUlJhwZU,USMBR1309793,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,29,133802,"133,802 monthly listeners",5.126463,True,63.3333,Middle,True,False,False,59.638554,Middle,5.126466,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,29,016kJ6YrdUsQnauoiyeURm,The Quest,Alestorm,3OpqU68JpZlzvjAJj3B2Da,Alestorm,Black Sails at Midnight,296.0,,spotify_artist_monthly_listeners,artist,,,,683528,"683,528",https://open.spotify.com/track/016kJ6YrdUsQnauoiyeURm,https://open.spotify.com/artist/3OpqU68JpZlzvjAJj3B2Da,https://open.spotify.com/album/3wEGAfye5wwrX4EEPAABbg,ATN260929001,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,30,683528,"683,528 monthly listeners",5.834756,True,70.0,High,True,True,False,80.120482,High,5.834757,83
recommended,Spotify,3,Week3,Week3_04August,9.0,User9,2026-08-04T18:37:42+00:00,2026-08-04,Week3_User9,5N5K8NaH6dgGHqesuup7Ts,https://open.spotify.com/playlist/5N5K8NaH6dgGHqesuup7Ts,30,4oxM91Vv0cHU9AMaNEwD92,Blood Angel,Axxis,2kGeYVloFXuKXgXnhQTcIT,Axxis,Doom of Destiny,274.0,,spotify_artist_monthly_listeners,artist,,,,53318,"53,318",https://open.spotify.com/track/4oxM91Vv0cHU9AMaNEwD92,https://open.spotify.com/artist/2kGeYVloFXuKXgXnhQTcIT,https://open.spotify.com/album/7fOKXHOzJwWXxyP4TtpG0O,DEOE11500165,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Spotify/User9/Week3_User9_spotify_metadata.csv,31,53318,"53,318 monthly listeners",4.726874,True,56.6667,Middle,True,False,False,53.614458,Middle,4.726882,83
recommended,Spotify,4,Week4,Week4_11August,1.0,User1,2026-08-14T09:30:54+00:00,2026-08-14,Week4_User1,39mAWHsm0csxKsTACjeGtV,https://open.spotify.com/playlist/39mAWHsm0csxKsTACjeGtV,1,2WRaoxkEvEbDMKhvJdjXcH,Bad for Good,Skull Fist,6V6MyDcytW48stIykhH937,Skull Fist,Chasing the Dream,266.0,,spotify_artist_monthly_listeners,artist,,,,25803,"25,803",https://open.spotify.com/track/2WRaoxkEvEbDMKhvJdjXcH,https://open.spotify.com/artist/6V6MyDcytW48stIykhH937,https://open.spotify.com/album/4R0qOtZ09A0xjmu7l5XAaV,ATN261404002,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,2,25803,"25,803 monthly listeners",4.41167,True,43.3333,Middle,False,False,False,48.795181,Middle,4.411687,83
recommended,Spotify,4,Week4,Week4_11August,1.0,User1,2026-08-14T09:30:54+00:00,2026-08-14,Week4_User1,39mAWHsm0csxKsTACjeGtV,https://open.spotify.com/playlist/39mAWHsm0csxKsTACjeGtV,2,44mommx98x2Dh3Ud9fdbym,When the Lights Are Down,Kamelot,7gTbq5nTZGQIUgjEGXQpOS,Kamelot,The Black Halo,221.0,,spotify_artist_monthly_listeners,artist,,,,388203,"388,203",https://open.spotify.com/track/44mommx98x2Dh3Ud9fdbym,https://open.spotify.com/artist/7gTbq5nTZGQIUgjEGXQpOS,https://open.spotify.com/album/6wQmnnsxRylnJYDKwwxy8r,QM3MF1600002,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,3,388203,"388,203 monthly listeners",5.589059,True,66.6667,High,True,True,False,74.096386,Buffer,5.58906,83
recommended,Spotify,4,Week4,Week4_11August,1.0,User1,2026-08-14T09:30:54+00:00,2026-08-14,Week4_User1,39mAWHsm0csxKsTACjeGtV,https://open.spotify.com/playlist/39mAWHsm0csxKsTACjeGtV,3,7uU84bkoSqL8zbI0dkZl9Y,Hallowed Be My Name,HammerFall,2o18h28enlHxj887tATc58,HammerFall,"No Sacrifice, No Victory",236.0,,spotify_artist_monthly_listeners,artist,,,,860611,"860,611",https://open.spotify.com/track/7uU84bkoSqL8zbI0dkZl9Y,https://open.spotify.com/artist/2o18h28enlHxj887tATc58,https://open.spotify.com/album/4YS5WQlwpRIyzU0JMgOUez,DED830801128,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,4,860611,"860,611 monthly listeners",5.934807,True,73.3333,High,True,True,False,83.73494,High,5.934807,83
recommended,Spotify,4,Week4,Week4_11August,1.0,User1,2026-08-14T09:30:54+00:00,2026-08-14,Week4_User1,39mAWHsm0csxKsTACjeGtV,https://open.spotify.com/playlist/39mAWHsm0csxKsTACjeGtV,4,7aHlmfKaJ8R9uiweZJ5rMr,Rain of a Thousand Flames,Rhapsody,0zQfrabOFYf36Ikb6PXcCY,Rhapsody,Rain of a Thousand Flames,224.0,,spotify_artist_monthly_listeners,artist,,,,378507,"378,507",https://open.spotify.com/track/7aHlmfKaJ8R9uiweZJ5rMr,https://open.spotify.com/artist/0zQfrabOFYf36Ikb6PXcCY,https://open.spotify.com/album/7dgAsSMdkBxba2biH3Nsvr,DET270103601,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,5,378507,"378,507 monthly listeners",5.578074,True,66.6667,High,True,True,False,74.096386,Buffer,5.578075,83
recommended,Spotify,4,Week4,Week4_11August,1.0,User1,2026-08-14T09:30:54+00:00,2026-08-14,Week4_User1,39mAWHsm0csxKsTACjeGtV,https://open.spotify.com/playlist/39mAWHsm0csxKsTACjeGtV,5,54pFmRnoVoKuHf1i36ZORF,Blood on My Hands - Remaster 2019,Demons & Wizards,4O6RDLeFX5xuQ7IePFzVcl,Demons & Wizards,Demons & Wizards (Remasters 2019),285.0,,spotify_artist_monthly_listeners,artist,,,,58934,"58,934",https://open.spotify.com/track/54pFmRnoVoKuHf1i36ZORF,https://open.spotify.com/artist/4O6RDLeFX5xuQ7IePFzVcl,https://open.spotify.com/album/6ee1ODEQBi5qbxs8knwoQL,GBDHC1908005,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,6,58934,"58,934 monthly listeners",4.770366,True,56.6667,Middle,True,False,False,53.614458,Middle,4.770373,83
recommended,Spotify,4,Week4,Week4_11August,1.0,User1,2026-08-14T09:30:54+00:00,2026-08-14,Week4_User1,39mAWHsm0csxKsTACjeGtV,https://open.spotify.com/playlist/39mAWHsm0csxKsTACjeGtV,6,2JE2DMmxK44iBYn8rlyCRJ,Ravenous Minds,Brainstorm,6IlOclSCHgJ9Aix6QEktkO,Brainstorm,Midnight Ghost,302.0,,spotify_artist_monthly_listeners,artist,,,,41181,"41,181",https://open.spotify.com/track/2JE2DMmxK44iBYn8rlyCRJ,https://open.spotify.com/artist/6IlOclSCHgJ9Aix6QEktkO,https://open.spotify.com/album/0HavpCuJoExh3DmVkhiATP,DEU601807794,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,7,41181,"41,181 monthly listeners",4.614697,True,56.6667,Middle,True,False,False,53.614458,Middle,4.614707,83
recommended,Spotify,4,Week4,Week4_11August,1.0,User1,2026-08-14T09:30:54+00:00,2026-08-14,Week4_User1,39mAWHsm0csxKsTACjeGtV,https://open.spotify.com/playlist/39mAWHsm0csxKsTACjeGtV,7,7KxYmS8tLWSZ2oeVzh2SEP,Bleed,Angel Dust,4osVU3jyVz4gMMeyQr6ABg,Angel Dust,Bleed,282.0,,spotify_artist_monthly_listeners,artist,,,,13735,"13,735",https://open.spotify.com/track/7KxYmS8tLWSZ2oeVzh2SEP,https://open.spotify.com/artist/4osVU3jyVz4gMMeyQr6ABg,https://open.spotify.com/album/71S1rtcpPgxaEKiAXK29FV,US4E40594301,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,8,13735,"13,735 monthly listeners",4.137829,True,33.3333,Middle,False,False,False,39.156627,Middle,4.13786,83
recommended,Spotify,4,Week4,Week4_11August,1.0,User1,2026-08-14T09:30:54+00:00,2026-08-14,Week4_User1,39mAWHsm0csxKsTACjeGtV,https://open.spotify.com/playlist/39mAWHsm0csxKsTACjeGtV,8,0fXBApFSiFvuyKkn1f7taZ,Illusion of Life,Dionysus,39AhZ0oT49zA0WOAbfHVMM,Dionysus,Fairytales and Reality,301.0,,spotify_artist_monthly_listeners,artist,,,,85099,"85,099",https://open.spotify.com/track/0fXBApFSiFvuyKkn1f7taZ,https://open.spotify.com/artist/39AhZ0oT49zA0WOAbfHVMM,https://open.spotify.com/album/1BIbKfOF0AI0a2KqOk95mH,DEU600600371,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,9,85099,"85,099 monthly listeners",4.929924,True,60.0,Middle,True,False,False,57.228916,Middle,4.92993,83
recommended,Spotify,4,Week4,Week4_11August,1.0,User1,2026-08-14T09:30:54+00:00,2026-08-14,Week4_User1,39mAWHsm0csxKsTACjeGtV,https://open.spotify.com/playlist/39mAWHsm0csxKsTACjeGtV,9,5exyby90W9fgyc9TClvUa8,The Fall,Frozen Land,3D5YAQD9yRu8ohjM9SW948,Frozen Land,Frozen Land,303.0,,spotify_artist_monthly_listeners,artist,,,,17164,"17,164",https://open.spotify.com/track/5exyby90W9fgyc9TClvUa8,https://open.spotify.com/artist/3D5YAQD9yRu8ohjM9SW948,https://open.spotify.com/album/4Pcw0WiYxO3jsQlH0cwDG6,DER371805603,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,10,17164,"17,164 monthly listeners",4.234619,True,36.6667,Middle,False,False,False,43.975904,Middle,4.234644,83
recommended,Spotify,4,Week4,Week4_11August,1.0,User1,2026-08-14T09:30:54+00:00,2026-08-14,Week4_User1,39mAWHsm0csxKsTACjeGtV,https://open.spotify.com/playlist/39mAWHsm0csxKsTACjeGtV,10,07Vk1JPd5MgBJxdrMpnLNh,The Book of Heavy Metal (March of the Metallians),Dream Evil,1bkf8u8ot6vEpWTJFBzKZB,Dream Evil,The Book of Heavy Metal,326.0,,spotify_artist_monthly_listeners,artist,,,,166464,"166,464",https://open.spotify.com/track/07Vk1JPd5MgBJxdrMpnLNh,https://open.spotify.com/artist/1bkf8u8ot6vEpWTJFBzKZB,https://open.spotify.com/album/6ZWMfxSgjm7dlS6jbypNDW,GBDHC0405261,False,,,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week4_11August/Spotify/User1/Week4_User1_spotify_metadata.csv,11,166464,"166,464 monthly listeners",5.22132,True,63.3333,Middle,True,False,False,59.638554,Middle,5.221323,83
