source_type,playlist_kind,week_folder,week_number,platform,user_folder,user_number,playlist_file,playlist_name,playlist_id,playlist_url,playlist_position,track_id,track_url,track_name,artist_name,primary_artist_id,album_name,release_date,duration_seconds,explicit,popularity_metric,popularity_value,popularity_display,popularity_log10,selection_tier,baseline_empirical_percentile,baseline_empirical_band,baseline_range_band,baseline_median_value,baseline_median_log10,ratio_vs_baseline_median,log10_delta_vs_baseline_median,style,country,expected_year,secondary_metric,secondary_value,secondary_display,available_country_count,video_or_track_type,captured_at_utc,source_account_or_profile,metadata_error
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,7,4CwkuuBz81F5i3sGhJESNM,https://open.spotify.com/track/4CwkuuBz81F5i3sGhJESNM,Send Me a Sign - Remastered,Gamma Ray,6LZE884lDIsCSLHuTplfGp,The Best (Of),2015-01-30,247.273,False,spotify_artist_monthly_listeners,168685,"168,685",5.227076465476729,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,5.60582898541092,0.7489371268185945,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,8,0viBuplbZts6o5ftiQkWU2,https://open.spotify.com/track/0viBuplbZts6o5ftiQkWU2,Triumph and Power,Grand Magus,7GTkjp7qsfmx8iJzBUQLmN,Triumph and Power,2014-01-31,276.826,False,spotify_artist_monthly_listeners,32939,"32,939",4.517710410223103,,56.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,1.094646239739457,0.03957107156496775,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,9,2AQPuZzaegH8a65SWyq3YA,https://open.spotify.com/track/2AQPuZzaegH8a65SWyq3YA,Forever,Kamelot,7gTbq5nTZGQIUgjEGXQpOS,Karma,2001-07-19,246.293,False,spotify_artist_monthly_listeners,355443,"355,443",5.550769965768341,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,11.81226944933701,1.0726306271102057,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,10,4qgDlkfqsbZ0q5tOSp0nqE,https://open.spotify.com/track/4qgDlkfqsbZ0q5tOSp0nqE,Blood of Heroes,Týr,6TmGNPW2oDM5uaXBILozGa,Valkyrja,2013-09-17,221.506,False,spotify_artist_monthly_listeners,132643,"132,643",5.12268433579902,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,4.408062211292413,0.6445449971408852,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,11,5XJ1jQYn3l4KCNx3IoIC3r,https://open.spotify.com/track/5XJ1jQYn3l4KCNx3IoIC3r,Way of the Warrior,Ensiferum,0krXCIkthz13P8o0v2tksH,Two Paths,2017-09-15,237.226,False,spotify_artist_monthly_listeners,191439,"191,439",5.2820304170323755,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,6.362001927486624,0.8038910783742406,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,12,1dRiQJ2wsUcyL3S12MdUTw,https://open.spotify.com/track/1dRiQJ2wsUcyL3S12MdUTw,Steel and Silver,Visigoth,36Fw8K3uH9kPWEkZilzk86,Conqueror's Oath,2018-02-09,361.853,False,spotify_artist_monthly_listeners,24471,"24,471",4.388651717026825,,36.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,0.8132331926489648,-0.08948762163131008,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,13,2yUkX5Ea2NwodDJPvvsTxR,https://open.spotify.com/track/2yUkX5Ea2NwodDJPvvsTxR,Lucretia My Reflection,Warrel Dane,1qrGnVZhEO4vX3ahn4RY1r,Praises To The War Machine,2008-06-10,278.360,False,spotify_artist_monthly_listeners,10317,"10,317",4.013553430541676,,33.333333333333336,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,0.3428599913595427,-0.46458590811645895,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,14,4WkdoleJNVD46dOS03j821,https://open.spotify.com/track/4WkdoleJNVD46dOS03j821,Hate Me,Children Of Bodom,1xUhNgw4eJDZfvumIpcz1B,Follow The Reaper,2000-10-30,284.733,True,spotify_artist_monthly_listeners,759719,"759,719",5.880652987918004,,73.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,25.247382938420127,1.4025136492598689,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,15,7xkqn8jhdDyTpzfTloh9NN,https://open.spotify.com/track/7xkqn8jhdDyTpzfTloh9NN,Wisdom of the Kings,Rhapsody,0zQfrabOFYf36Ikb6PXcCY,Symphony of Enchanted Lands,1998,268.693,False,spotify_artist_monthly_listeners,368456,"368,456",5.566385633041399,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,12.244724336180253,1.0882462943832643,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,16,68tA0cl2dkuQNOIlr4qnEw,https://open.spotify.com/track/68tA0cl2dkuQNOIlr4qnEw,I Am the Anger,Firewind,70I9vE7YTwKmelfEplXc5r,Burning Earth,2003-01-01,227.826,False,spotify_artist_monthly_listeners,106431,"106,431",5.027068142696396,,60.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,3.5369711873982252,0.5489288040382609,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,17,6JeF22z02oTSaMBkutuQQu,https://open.spotify.com/track/6JeF22z02oTSaMBkutuQQu,Mirror of Madness,Norther,7FYqu76teK16FSlw4ZYFhW,Mirror Of Madness,2010-01-01,280.426,False,spotify_artist_monthly_listeners,30981,"30,981",4.491095431740579,,50.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,1.0295769499185803,0.012956093082443942,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,18,2JjRySKmXZGHRyCHOyhDr9,https://open.spotify.com/track/2JjRySKmXZGHRyCHOyhDr9,Edge of Thorns,Savatage,3N1B1g6JtIgd6ClRkzD4yT,Edge of Thorns (Bonus Track Edition),1993,356.160,False,spotify_artist_monthly_listeners,383266,"383,266",5.583500294163507,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,12.73689807583663,1.1053609555053718,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,19,1xBR8Ne5wclgRXAiNTycei,https://open.spotify.com/track/1xBR8Ne5wclgRXAiNTycei,I Am Alive,Primal Fear,1yfiDL3YUEJlQCgb5Pun6g,Metal Commando,2020-07-24,274.826,False,spotify_artist_monthly_listeners,104665,"104,665",5.0198014777812645,,60.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,3.4782825429530426,0.5416621391231295,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,20,0Wvq34MjCPA1ldMIavqmXA,https://open.spotify.com/track/0Wvq34MjCPA1ldMIavqmXA,Hephaistos,Warkings,7DXUeaMULtMVFmmaKFzH3E,Reborn,2018-11-16,246.546,True,spotify_artist_monthly_listeners,83408,"83,408",4.921207707582944,,60.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,2.771858695290951,0.44306836892480916,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,21,5ndg51kIdyNdCOc4OQYmnS,https://open.spotify.com/track/5ndg51kIdyNdCOc4OQYmnS,Call to Arms,Manowar,4CzUzn54Cp9TQr6a7JIlMZ,Warriors of the World,2002-06-02,331.860,False,spotify_artist_monthly_listeners,1037930,"1,037,930",6.016168064843028,,73.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,34.49303778538433,1.5380287261848933,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,22,2sTY4LYxBBf3FhetMRGh2H,https://open.spotify.com/track/2sTY4LYxBBf3FhetMRGh2H,Desecrator,Ambush,5ZnuwxU3BQDmhQSdZO743a,Desecrator,2015-10-30,247.541,False,spotify_artist_monthly_listeners,30871,"30,871",4.48955069775057,,50.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,1.0259213718387559,0.011411359092434736,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,23,5u6vCWUMT8MWQKrDlBu8gQ,https://open.spotify.com/track/5u6vCWUMT8MWQKrDlBu8gQ,Battering Ram,Saxon,71vVmHeNgCVSa5SVmfvscU,Battering Ram,2015-10-16,296.034,False,spotify_artist_monthly_listeners,461715,"461,715",5.664373983954236,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,15.34395666478349,1.1862346452961008,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,24,7kYViSgnPLFm4TPPfWedz3,https://open.spotify.com/track/7kYViSgnPLFm4TPPfWedz3,Exceptional,Unisonic,3DDcmHnwKjM4sQ8qm34JMU,Light of Dawn,2014-08-01,302.480,False,spotify_artist_monthly_listeners,28744,"28,744",4.458547204196593,,46.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,0.9552357847861487,-0.019592134461541733,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,25,4KS0wEQgZJjchHwYPch1OA,https://open.spotify.com/track/4KS0wEQgZJjchHwYPch1OA,I Walk Alone,Jorn,5SaDyTQkjAAdrsmhPzrmw2,Spirit Black,2009-06-05,267.880,False,spotify_artist_monthly_listeners,271120,"271,120",5.433161555829322,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,9.01000299092752,0.9550222171711873,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,26,6YTOLMRTnLAdPOo1kxjNoZ,https://open.spotify.com/track/6YTOLMRTnLAdPOo1kxjNoZ,Avantasia,Avantasia,1Ih0fEQQsy9EeAJbYEeQRa,"The Metal Opera, Pt. I",2001-01-22,331.533,False,spotify_artist_monthly_listeners,556367,"556,367",5.745361362615973,,70.0,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,18.489481904888503,1.2672220239578378,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,27,5IF7E1KDhfYaucurjPSTLJ,https://open.spotify.com/track/5IF7E1KDhfYaucurjPSTLJ,In Flames You Burn,Dream Evil,1bkf8u8ot6vEpWTJFBzKZB,Dragonslayer,2002-07-13,274.373,False,spotify_artist_monthly_listeners,167278,"167,278",5.223438827352918,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,5.5590708185171644,0.7452994886947835,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,28,6KMwkN5WDdAnmfeYQfv93m,https://open.spotify.com/track/6KMwkN5WDdAnmfeYQfv93m,Diabolic,Demons & Wizards,4O6RDLeFX5xuQ7IePFzVcl,III,2020-02-21,481.125,False,spotify_artist_monthly_listeners,57273,"57,273",4.757949932359394,,56.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,1.9033265760526403,0.27981059370125916,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,29,6bKdh1YoDfUMe4mx8mZ3D1,https://open.spotify.com/track/6bKdh1YoDfUMe4mx8mZ3D1,Only Human,At Vance,4alZ73UZp90icEjdKjSIxw,Only Human,2002-02-25,315.693,False,spotify_artist_monthly_listeners,111736,"111,736",5.048193120138325,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,3.713269748429763,0.5700537814801905,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User2,2,experiment_results/Week2_28July/Spotify/User2/Week2_User2_spotify_metadata.csv,Week2_User2,4B6OTpHQaiyPHXU1R7F1JX,https://open.spotify.com/playlist/4B6OTpHQaiyPHXU1R7F1JX,30,7LBv83ZQoiqK0KBTrhDYFe,https://open.spotify.com/track/7LBv83ZQoiqK0KBTrhDYFe,Ravenlord,Mystic Prophecy,5kUzPpkPyNpxRYd66c8nYG,Ravenlord,2011-11-25,247.160,False,spotify_artist_monthly_listeners,148038,"148,038",5.170373209124836,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,4.919676979827855,0.6922338704667013,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User3,3,experiment_results/Week2_28July/Spotify/User3/Week2_User3_spotify_metadata.csv,Week2_User3,79ckmmrzo9GLNKpdmfoHfI,https://open.spotify.com/playlist/79ckmmrzo9GLNKpdmfoHfI,1,7mBlBHsCrl4sVGDhSUrZRC,https://open.spotify.com/track/7mBlBHsCrl4sVGDhSUrZRC,Hour to Live,Skull Fist,6V6MyDcytW48stIykhH937,Chasing the Dream,2014-01-10,258.200,False,spotify_artist_monthly_listeners,26667,"26,667",4.425974160919376,,43.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,0.8862118241334618,-0.05216517773875928,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User3,3,experiment_results/Week2_28July/Spotify/User3/Week2_User3_spotify_metadata.csv,Week2_User3,79ckmmrzo9GLNKpdmfoHfI,https://open.spotify.com/playlist/79ckmmrzo9GLNKpdmfoHfI,2,574pGyzXZeV8TcoejbitiM,https://open.spotify.com/track/574pGyzXZeV8TcoejbitiM,Into the Storm - Remastered 2007,Blind Guardian,7jxJ25p0pPjk0MStloN6o6,Nightfall in Middle Earth (Remastered 2007),1998-04-28,264.746,False,spotify_artist_monthly_listeners,598890,"598,890",5.77734706148782,,70.0,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,19.902628692964672,1.299207722829685,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User3,3,experiment_results/Week2_28July/Spotify/User3/Week2_User3_spotify_metadata.csv,Week2_User3,79ckmmrzo9GLNKpdmfoHfI,https://open.spotify.com/playlist/79ckmmrzo9GLNKpdmfoHfI,3,2bBUHwOa8alimc1TiXg1oY,https://open.spotify.com/track/2bBUHwOa8alimc1TiXg1oY,War of the Gods,Amon Amarth,3pulcT2wt7FEG10lQlqDJL,Surtur Rising,2011-03-29,273.253,False,spotify_artist_monthly_listeners,1132677,"1,132,677",6.054106081869729,,73.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,37.6417201156492,1.5759667432115938,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User3,3,experiment_results/Week2_28July/Spotify/User3/Week2_User3_spotify_metadata.csv,Week2_User3,79ckmmrzo9GLNKpdmfoHfI,https://open.spotify.com/playlist/79ckmmrzo9GLNKpdmfoHfI,4,7ht4SHDXCtttLSabtIQ9XA,https://open.spotify.com/track/7ht4SHDXCtttLSabtIQ9XA,Eagleheart,Stratovarius,1O8CSXsPwEqxcoBE360PPO,"Elements, Pt. 1&2 (Complete Edition)",2014-12-05,230.266,False,spotify_artist_monthly_listeners,847091,"847,091",5.927930067562097,,73.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,28.150975374696753,1.4497907289039622,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User3,3,experiment_results/Week2_28July/Spotify/User3/Week2_User3_spotify_metadata.csv,Week2_User3,79ckmmrzo9GLNKpdmfoHfI,https://open.spotify.com/playlist/79ckmmrzo9GLNKpdmfoHfI,5,7fkcqrzdbgIa4vthgYN3vs,https://open.spotify.com/track/7fkcqrzdbgIa4vthgYN3vs,Unisonic,Unisonic,3DDcmHnwKjM4sQ8qm34JMU,Unisonic,2012-03-30,205.866,False,spotify_artist_monthly_listeners,28744,"28,744",4.458547204196593,,46.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,0.9552357847861487,-0.019592134461541733,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User3,3,experiment_results/Week2_28July/Spotify/User3/Week2_User3_spotify_metadata.csv,Week2_User3,79ckmmrzo9GLNKpdmfoHfI,https://open.spotify.com/playlist/79ckmmrzo9GLNKpdmfoHfI,6,0ZUPWnw89a0iLfNdcUiIm3,https://open.spotify.com/track/0ZUPWnw89a0iLfNdcUiIm3,Anthem,Iced Earth,3KEixcRfBS5K3E91Vn1Kdy,Dystopia,2011,294.613,False,spotify_artist_monthly_listeners,220147,"220,147",5.342712771592851,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,7.31604134126483,0.8645734329347157,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User3,3,experiment_results/Week2_28July/Spotify/User3/Week2_User3_spotify_metadata.csv,Week2_User3,79ckmmrzo9GLNKpdmfoHfI,https://open.spotify.com/playlist/79ckmmrzo9GLNKpdmfoHfI,7,7aYO9WJaSC8m7YpT0bM5Ke,https://open.spotify.com/track/7aYO9WJaSC8m7YpT0bM5Ke,In My Sword I Trust,Ensiferum,0krXCIkthz13P8o0v2tksH,Unsung Heroes (Japan Version),2012-01-01,320.426,False,spotify_artist_monthly_listeners,191439,"191,439",5.2820304170323755,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,6.362001927486624,0.8038910783742406,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User3,3,experiment_results/Week2_28July/Spotify/User3/Week2_User3_spotify_metadata.csv,Week2_User3,79ckmmrzo9GLNKpdmfoHfI,https://open.spotify.com/playlist/79ckmmrzo9GLNKpdmfoHfI,8,0viBuplbZts6o5ftiQkWU2,https://open.spotify.com/track/0viBuplbZts6o5ftiQkWU2,Triumph and Power,Grand Magus,7GTkjp7qsfmx8iJzBUQLmN,Triumph and Power,2014-01-31,276.826,False,spotify_artist_monthly_listeners,32939,"32,939",4.517710410223103,,56.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,1.094646239739457,0.03957107156496775,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User3,3,experiment_results/Week2_28July/Spotify/User3/Week2_User3_spotify_metadata.csv,Week2_User3,79ckmmrzo9GLNKpdmfoHfI,https://open.spotify.com/playlist/79ckmmrzo9GLNKpdmfoHfI,9,4qgDlkfqsbZ0q5tOSp0nqE,https://open.spotify.com/track/4qgDlkfqsbZ0q5tOSp0nqE,Blood of Heroes,Týr,6TmGNPW2oDM5uaXBILozGa,Valkyrja,2013-09-17,221.506,False,spotify_artist_monthly_listeners,132643,"132,643",5.12268433579902,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,4.408062211292413,0.6445449971408852,,,,spotify_track_api_popularity,,,0,track,2026-07-28T18:02:42+00:00,Aysima Karçaaltıncaba,
